date,season,team,opponent,home,team_points,opponent_points,pace,offensive_rating,defensive_rating,rebound_pct,assist_ratio
2023-11-21,2024,CLE,Philadelphia 76ers,0,122,119,,,,,
2023-11-21,2024,UTA,Los Angeles Lakers,0,99,131,,,,,
2023-11-21,2024,ORL,Toronto Raptors,1,126,107,,,,,
2023-11-21,2024,PHI,Cleveland Cavaliers,1,119,122,,,,,
2023-11-21,2024,ATL,Indiana Pacers,1,152,157,,,,,
2023-11-21,2024,LAL,Utah Jazz,1,131,99,,,,,
2023-11-21,2024,IND,Atlanta Hawks,0,157,152,,,,,
2023-11-21,2024,PHO,Portland Trail Blazers,1,120,107,,,,,
2023-11-22,2024,MIL,Boston Celtics,0,116,119,,,,,
2023-11-22,2024,NOP,Sacramento Kings,1,117,112,,,,,
2023-11-22,2024,LAL,Dallas Mavericks,1,101,104,,,,,
2023-11-22,2024,MIN,Philadelphia 76ers,1,112,99,,,,,
2023-11-22,2024,GSW,Phoenix Suns,0,115,123,,,,,
2023-11-22,2024,DEN,Orlando Magic,0,119,124,,,,,
2023-11-22,2024,MEM,Houston Rockets,0,91,111,,,,,
2023-11-22,2024,CLE,Miami Heat,1,96,129,,,,,
2023-11-22,2024,ATL,Brooklyn Nets,1,147,145,,,,,
2023-11-22,2024,DAL,Los Angeles Lakers,0,104,101,,,,,
2023-11-22,2024,MIA,Cleveland Cavaliers,0,129,96,,,,,
2023-11-22,2024,OKC,Chicago Bulls,1,116,102,,,,,
2023-11-22,2024,CHO,Washington Wizards,1,117,114,,,,,
2023-11-22,2024,PHI,Minnesota Timberwolves,0,99,112,,,,,
2023-11-22,2024,PHO,Golden State Warriors,1,123,115,,,,,
2023-11-22,2024,CHI,Oklahoma City Thunder,0,102,116,,,,,
2023-11-22,2024,POR,Utah Jazz,1,121,105,,,,,
2023-11-22,2024,IND,Toronto Raptors,1,131,132,,,,,
2023-11-22,2024,SAC,New Orleans Pelicans,0,112,117,,,,,
2023-11-22,2024,BRK,Atlanta Hawks,0,145,147,,,,,
2023-11-22,2024,ORL,Denver Nuggets,1,124,119,,,,,
2023-11-22,2024,LAC,San Antonio Spurs,0,109,102,,,,,
2023-11-22,2024,TOR,Indiana Pacers,0,132,131,,,,,
2023-11-22,2024,BOS,Milwaukee Bucks,1,119,116,,,,,
2023-11-22,2024,SAS,Los Angeles Clippers,1,102,109,,,,,
2023-11-22,2024,UTA,Portland Trail Blazers,0,105,121,,,,,
2023-11-22,2024,WAS,Charlotte Hornets,0,114,117,,,,,
2023-11-22,2024,HOU,Memphis Grizzlies,1,111,91,,,,,
2023-11-24,2024,PHO,Memphis Grizzlies,0,110,89,,,,,
2023-11-24,2024,GSW,San Antonio Spurs,1,118,112,,,,,
2023-11-24,2024,MIN,Sacramento Kings,1,111,124,,,,,
2023-11-24,2024,CHI,Toronto Raptors,0,108,121,,,,,
2023-11-24,2024,WAS,Milwaukee Bucks,0,128,131,,,,,
2023-11-24,2024,IND,Detroit Pistons,1,136,113,,,,,
2023-11-24,2024,NYK,Miami Heat,1,100,98,,,,,
2023-11-24,2024,HOU,Denver Nuggets,1,105,86,,,,,
2023-11-24,2024,SAC,Minnesota Timberwolves,0,124,111,,,,,
2023-11-24,2024,MIL,Washington Wizards,1,131,128,,,,,
2023-11-24,2024,MEM,Phoenix Suns,1,89,110,,,,,
2023-11-24,2024,NOP,Los Angeles Clippers,0,116,106,,,,,
2023-11-24,2024,DEN,Houston Rockets,0,86,105,,,,,
2023-11-24,2024,MIA,New York Knicks,0,98,100,,,,,
2023-11-24,2024,ORL,Boston Celtics,1,113,96,,,,,
2023-11-24,2024,LAC,New Orleans Pelicans,1,106,116,,,,,
2023-11-24,2024,DET,Indiana Pacers,0,113,136,,,,,
2023-11-24,2024,TOR,Chicago Bulls,1,121,108,,,,,
2023-11-24,2024,BOS,Orlando Magic,0,96,113,,,,,
2023-11-24,2024,SAS,Golden State Warriors,0,112,118,,,,,
2023-11-25,2024,ATL,Washington Wizards,0,136,108,,,,,
2023-11-25,2024,OKC,Philadelphia 76ers,1,123,127,,,,,
2023-11-25,2024,LAL,Cleveland Cavaliers,0,121,115,,,,,
2023-11-25,2024,PHI,Oklahoma City Thunder,0,127,123,,,,,
2023-11-25,2024,DAL,Los Angeles Clippers,0,88,107,,,,,
2023-11-25,2024,WAS,Atlanta Hawks,1,108,136,,,,,
2023-11-25,2024,LAC,Dallas Mavericks,1,107,88,,,,,
2023-11-25,2024,NOP,Utah Jazz,0,100,105,,,,,
2023-11-25,2024,CLE,Los Angeles Lakers,1,115,121,,,,,
2023-11-25,2024,UTA,New Orleans Pelicans,1,105,100,,,,,
2023-11-25,2024,BRK,Miami Heat,1,112,97,,,,,
2023-11-25,2024,MIA,Brooklyn Nets,0,97,112,,,,,
2023-11-26,2024,BOS,Atlanta Hawks,1,113,103,,,,,
2023-11-26,2024,CHI,Brooklyn Nets,0,109,118,,,,,
2023-11-26,2024,POR,Milwaukee Bucks,0,102,108,,,,,
2023-11-26,2024,MIN,Memphis Grizzlies,0,119,97,,,,,
2023-11-26,2024,PHO,New York Knicks,0,116,113,,,,,
2023-11-26,2024,MEM,Minnesota Timberwolves,1,97,119,,,,,
2023-11-26,2024,DEN,San Antonio Spurs,1,132,120,,,,,
2023-11-26,2024,MIL,Portland Trail Blazers,1,108,102,,,,,
2023-11-26,2024,ATL,Boston Celtics,0,103,113,,,,,
2023-11-26,2024,BRK,Chicago Bulls,1,118,109,,,,,
2023-11-26,2024,TOR,Cleveland Cavaliers,0,102,105,,,,,
2023-11-26,2024,SAS,Denver Nuggets,0,120,132,,,,,
2023-11-26,2024,ORL,Charlotte Hornets,1,130,117,,,,,
2023-11-26,2024,CHO,Orlando Magic,0,117,130,,,,,
2023-11-26,2024,CLE,Toronto Raptors,1,105,102,,,,,
2023-11-26,2024,NYK,Phoenix Suns,1,113,116,,,,,
2023-11-27,2024,DEN,Los Angeles Clippers,0,113,104,,,,,
2023-11-27,2024,LAL,Philadelphia 76ers,0,94,138,,,,,
2023-11-27,2024,IND,Portland Trail Blazers,1,110,114,,,,,
2023-11-27,2024,LAC,Denver Nuggets,1,104,113,,,,,
2023-11-27,2024,NOP,Utah Jazz,0,112,114,,,,,
2023-11-27,2024,POR,Indiana Pacers,0,114,110,,,,,
2023-11-27,2024,WAS,Detroit Pistons,0,126,107,,,,,
2023-11-27,2024,DET,Washington Wizards,1,107,126,,,,,
2023-11-27,2024,PHI,Los Angeles Lakers,1,138,94,,,,,
2023-11-27,2024,UTA,New Orleans Pelicans,1,114,112,,,,,
2023-11-28,2024,BRK,Toronto Raptors,1,115,103,,,,,
2023-11-28,2024,ATL,Cleveland Cavaliers,0,105,128,,,,,
2023-11-28,2024,MIN,Oklahoma City Thunder,1,106,103,,,,,
2023-11-28,2024,BOS,Chicago Bulls,1,124,97,,,,,
2023-11-28,2024,CHO,New York Knicks,0,91,115,,,,,
2023-11-28,2024,DAL,Houston Rockets,1,121,115,,,,,
2023-11-28,2024,NYK,Charlotte Hornets,1,115,91,,,,,
2023-11-28,2024,SAC,Golden State Warriors,1,124,123,,,,,
2023-11-28,2024,MIA,Milwaukee Bucks,1,124,131,,,,,
2023-11-28,2024,CLE,Atlanta Hawks,1,128,105,,,,,
2023-11-28,2024,HOU,Dallas Mavericks,0,115,121,,,,,
2023-11-28,2024,MIL,Miami Heat,0,131,124,,,,,
2023-11-28,2024,CHI,Boston Celtics,0,97,124,,,,,
2023-11-28,2024,GSW,Sacramento Kings,0,123,124,,,,,
2023-11-28,2024,OKC,Minnesota Timberwolves,0,103,106,,,,,
2023-11-28,2024,TOR,Brooklyn Nets,0,103,115,,,,,
2023-11-29,2024,SAC,Los Angeles Clippers,1,117,131,,,,,
2023-11-29,2024,DEN,Houston Rockets,1,134,124,,,,,
2023-11-29,2024,PHO,Toronto Raptors,0,105,112,,,,,
2023-11-29,2024,LAC,Sacramento Kings,0,131,117,,,,,
2023-11-29,2024,TOR,Phoenix Suns,1,112,105,,,,,
2023-11-29,2024,LAL,Detroit Pistons,0,133,107,,,,,
2023-11-29,2024,UTA,Memphis Grizzlies,0,91,105,,,,,
2023-11-29,2024,NOP,Philadelphia 76ers,1,124,114,,,,,
2023-11-29,2024,WAS,Orlando Magic,0,120,139,,,,,
2023-11-29,2024,DET,Los Angeles Lakers,1,107,133,,,,,
2023-11-29,2024,MEM,Utah Jazz,1,105,91,,,,,
2023-11-29,2024,ORL,Washington Wizards,1,139,120,,,,,
2023-11-29,2024,PHI,New Orleans Pelicans,0,114,124,,,,,
2023-11-29,2024,HOU,Denver Nuggets,0,124,134,,,,,
2023-11-30,2024,IND,Miami Heat,0,132,142,,,,,
2023-11-30,2024,LAL,Oklahoma City Thunder,0,110,133,,,,,
2023-11-30,2024,CHI,Milwaukee Bucks,1,120,113,,,,,
2023-11-30,2024,OKC,Los Angeles Lakers,1,133,110,,,,,
2023-11-30,2024,POR,Cleveland Cavaliers,0,103,95,,,,,
2023-11-30,2024,NYK,Detroit Pistons,1,118,112,,,,,
2023-11-30,2024,DET,New York Knicks,0,112,118,,,,,
2023-11-30,2024,UTA,Minnesota Timberwolves,0,90,101,,,,,
2023-11-30,2024,BRK,Charlotte Hornets,1,128,129,,,,,
2023-11-30,2024,ATL,San Antonio Spurs,0,137,135,,,,,
2023-11-30,2024,LAC,Golden State Warriors,0,114,120,,,,,
2023-11-30,2024,SAS,Atlanta Hawks,1,135,137,,,,,
2023-11-30,2024,MIA,Indiana Pacers,1,142,132,,,,,
2023-11-30,2024,CLE,Portland Trail Blazers,1,95,103,,,,,
2023-11-30,2024,MIN,Utah Jazz,1,101,90,,,,,
2023-11-30,2024,MIL,Chicago Bulls,0,113,120,,,,,
2023-11-30,2024,CHO,Brooklyn Nets,0,129,128,,,,,
2023-11-30,2024,GSW,Los Angeles Clippers,1,120,114,,,,,
2023-12-01,2024,ORL,Washington Wizards,1,130,125,,,,,
2023-12-01,2024,MEM,Dallas Mavericks,0,108,94,,,,,
2023-12-01,2024,WAS,Orlando Magic,0,125,130,,,,,
2023-12-01,2024,NYK,Toronto Raptors,0,119,106,,,,,
2023-12-01,2024,PHO,Denver Nuggets,1,111,119,,,,,
2023-12-01,2024,DEN,Phoenix Suns,0,119,111,,,,,
2023-12-01,2024,NOP,San Antonio Spurs,1,121,106,,,,,
2023-12-01,2024,BOS,Philadelphia 76ers,1,125,119,,,,,
2023-12-01,2024,DAL,Memphis Grizzlies,1,94,108,,,,,
2023-12-01,2024,PHI,Boston Celtics,0,119,125,,,,,
2023-12-01,2024,SAS,New Orleans Pelicans,0,106,121,,,,,
2023-12-01,2024,TOR,New York Knicks,1,106,119,,,,,
2023-12-02,2024,CLE,Detroit Pistons,0,110,101,,,,,
2023-12-02,2024,MEM,Phoenix Suns,0,109,116,,,,,
2023-12-02,2024,POR,Utah Jazz,0,113,118,,,,,
2023-12-02,2024,MIA,Indiana Pacers,1,129,144,,,,,
2023-12-02,2024,PHO,Memphis Grizzlies,1,116,109,,,,,
2023-12-02,2024,BRK,Orlando Magic,1,129,101,,,,,
2023-12-02,2024,LAC,Golden State Warriors,1,113,112,,,,,
2023-12-02,2024,CHO,Minnesota Timberwolves,1,117,123,,,,,
2023-12-02,2024,DEN,Sacramento Kings,0,117,123,,,,,
2023-12-02,2024,DET,Cleveland Cavaliers,1,101,110,,,,,
2023-12-02,2024,MIL,Atlanta Hawks,1,132,121,,,,,
2023-12-02,2024,DAL,Oklahoma City Thunder,1,120,126,,,,,
2023-12-02,2024,ATL,Milwaukee Bucks,0,121,132,,,,,
2023-12-02,2024,SAC,Denver Nuggets,1,123,117,,,,,
2023-12-02,2024,UTA,Portland Trail Blazers,1,118,113,,,,,
2023-12-02,2024,CHI,New Orleans Pelicans,1,124,118,,,,,
2023-12-02,2024,HOU,Los Angeles Lakers,0,97,107,,,,,
2023-12-02,2024,NOP,Chicago Bulls,0,118,124,,,,,
2023-12-02,2024,ORL,Brooklyn Nets,0,101,129,,,,,
2023-12-02,2024,LAL,Houston Rockets,1,107,97,,,,,
2023-12-02,2024,OKC,Dallas Mavericks,0,126,120,,,,,
2023-12-02,2024,MIN,Charlotte Hornets,0,123,117,,,,,
2023-12-02,2024,IND,Miami Heat,0,144,129,,,,,
2023-12-02,2024,GSW,Los Angeles Clippers,0,112,113,,,,,
2023-12-04,2024,SAC,New Orleans Pelicans,1,117,127,,,,,
2023-12-04,2024,BOS,Indiana Pacers,0,112,122,,,,,
2023-12-04,2024,IND,Boston Celtics,1,122,112,,,,,
2023-12-04,2024,NOP,Sacramento Kings,0,127,117,,,,,
2023-12-05,2024,PHO,Los Angeles Lakers,0,103,106,,,,,
2023-12-05,2024,LAL,Phoenix Suns,1,106,103,,,,,
2023-12-05,2024,NYK,Milwaukee Bucks,0,122,146,,,,,
2023-12-05,2024,MIL,New York Knicks,1,146,122,,,,,
2023-12-06,2024,DEN,Los Angeles Clippers,0,102,111,,,,,
2023-12-06,2024,OKC,Houston Rockets,0,101,110,,,,,
2023-12-06,2024,BRK,Atlanta Hawks,0,114,113,,,,,
2023-12-06,2024,DAL,Utah Jazz,1,147,97,,,,,
2023-12-06,2024,LAC,Denver Nuggets,1,111,102,,,,,
2023-12-06,2024,CLE,Orlando Magic,1,121,111,,,,,
2023-12-06,2024,ATL,Brooklyn Nets,1,113,114,,,,,
2023-12-06,2024,CHO,Chicago Bulls,0,100,111,,,,,
2023-12-06,2024,TOR,Miami Heat,1,103,112,,,,,
2023-12-06,2024,HOU,Oklahoma City Thunder,1,110,101,,,,,
2023-12-06,2024,PHI,Washington Wizards,0,131,126,,,,,
2023-12-06,2024,GSW,Portland Trail Blazers,1,110,106,,,,,
2023-12-06,2024,ORL,Cleveland Cavaliers,0,111,121,,,,,
2023-12-06,2024,DET,Memphis Grizzlies,1,102,116,,,,,
2023-12-06,2024,POR,Golden State Warriors,0,106,110,,,,,
2023-12-06,2024,WAS,Philadelphia 76ers,1,126,131,,,,,
2023-12-06,2024,SAS,Minnesota Timberwolves,0,94,102,,,,,
2023-12-06,2024,UTA,Dallas Mavericks,0,97,147,,,,,
2023-12-06,2024,CHI,Charlotte Hornets,1,111,100,,,,,
2023-12-06,2024,MIA,Toronto Raptors,0,112,103,,,,,
2023-12-06,2024,MIN,San Antonio Spurs,1,102,94,,,,,
2023-12-06,2024,MEM,Detroit Pistons,0,116,102,,,,,
2023-12-07,2024,NOP,Los Angeles Lakers,0,89,133,,,,,
2023-12-07,2024,IND,Milwaukee Bucks,0,128,119,,,,,
2023-12-07,2024,MIL,Indiana Pacers,1,119,128,,,,,
2023-12-07,2024,LAL,New Orleans Pelicans,1,133,89,,,,,
2023-12-08,2024,HOU,Denver Nuggets,0,114,106,,,,,
2023-12-08,2024,DAL,Portland Trail Blazers,0,125,112,,,,,
2023-12-08,2024,OKC,Golden State Warriors,1,138,136,,,,,
2023-12-08,2024,PHI,Atlanta Hawks,1,125,114,,,,,
2023-12-08,2024,BOS,New York Knicks,1,133,123,,,,,
2023-12-08,2024,CLE,Miami Heat,0,111,99,,,,,
2023-12-08,2024,WAS,Brooklyn Nets,0,97,124,,,,,
2023-12-08,2024,DET,Orlando Magic,0,91,123,,,,,
2023-12-08,2024,UTA,Los Angeles Clippers,1,103,117,,,,,
2023-12-08,2024,MEM,Minnesota Timberwolves,1,103,127,,,,,
2023-12-08,2024,TOR,Charlotte Hornets,0,116,119,,,,,
2023-12-08,2024,MIA,Cleveland Cavaliers,1,99,111,,,,,
2023-12-08,2024,MIN,Memphis Grizzlies,0,127,103,,,,,
2023-12-08,2024,DEN,Houston Rockets,1,106,114,,,,,
2023-12-08,2024,SAC,Phoenix Suns,0,114,106,,,,,
2023-12-08,2024,PHO,Sacramento Kings,1,106,114,,,,,
2023-12-08,2024,BRK,Washington Wizards,1,124,97,,,,,
2023-12-08,2024,POR,Dallas Mavericks,1,112,125,,,,,
2023-12-08,2024,ATL,Philadelphia 76ers,0,114,125,,,,,
2023-12-08,2024,LAC,Utah Jazz,0,117,103,,,,,
2023-12-08,2024,NYK,Boston Celtics,0,123,133,,,,,
2023-12-08,2024,ORL,Detroit Pistons,1,123,91,,,,,
2023-12-08,2024,GSW,Oklahoma City Thunder,0,136,138,,,,,
2023-12-08,2024,CHO,Toronto Raptors,1,119,116,,,,,
2023-12-08,2024,CHI,San Antonio Spurs,0,121,112,,,,,
2023-12-08,2024,SAS,Chicago Bulls,1,112,121,,,,,
2023-12-11,2024,SAC,Brooklyn Nets,1,131,118,,,,,
2023-12-11,2024,CLE,Orlando Magic,0,94,104,,,,,
2023-12-11,2024,PHI,Washington Wizards,1,146,101,,,,,
2023-12-11,2024,DEN,Atlanta Hawks,0,129,122,,,,,
2023-12-11,2024,HOU,San Antonio Spurs,1,93,82,,,,,
2023-12-11,2024,DET,Indiana Pacers,1,123,131,,,,,
2023-12-11,2024,POR,Los Angeles Clippers,0,127,132,,,,,
2023-12-11,2024,ATL,Denver Nuggets,1,122,129,,,,,
2023-12-11,2024,CHO,Miami Heat,1,114,116,,,,,
2023-12-11,2024,CHI,Milwaukee Bucks,0,129,133,,,,,
2023-12-11,2024,MIL,Chicago Bulls,1,133,129,,,,,
2023-12-11,2024,WAS,Philadelphia 76ers,0,101,146,,,,,
2023-12-11,2024,UTA,Oklahoma City Thunder,0,120,134,,,,,
2023-12-11,2024,LAC,Portland Trail Blazers,1,132,127,,,,,
2023-12-11,2024,IND,Detroit Pistons,0,131,123,,,,,
2023-12-11,2024,ORL,Cleveland Cavaliers,1,104,94,,,,,
2023-12-11,2024,NYK,Toronto Raptors,1,136,130,,,,,
2023-12-11,2024,NOP,Minnesota Timberwolves,1,121,107,,,,,
2023-12-11,2024,OKC,Utah Jazz,1,134,120,,,,,
2023-12-11,2024,MEM,Dallas Mavericks,1,113,120,,,,,
2023-12-11,2024,MIA,Charlotte Hornets,0,116,114,,,,,
2023-12-11,2024,MIN,New Orleans Pelicans,0,107,121,,,,,
2023-12-11,2024,SAS,Houston Rockets,0,82,93,,,,,
2023-12-11,2024,DAL,Memphis Grizzlies,0,120,113,,,,,
2023-12-11,2024,TOR,New York Knicks,0,130,136,,,,,
2023-12-11,2024,BRK,Sacramento Kings,0,118,131,,,,,
2023-12-12,2024,GSW,Phoenix Suns,0,116,119,,,,,
2023-12-12,2024,CHI,Denver Nuggets,1,106,114,,,,,
2023-12-12,2024,LAL,Dallas Mavericks,0,125,127,,,,,
2023-12-12,2024,DAL,Los Angeles Lakers,1,127,125,,,,,
2023-12-12,2024,LAC,Sacramento Kings,1,119,99,,,,,
2023-12-12,2024,PHO,Golden State Warriors,1,119,116,,,,,
2023-12-12,2024,BOS,Cleveland Cavaliers,1,120,113,,,,,
2023-12-12,2024,SAC,Los Angeles Clippers,0,99,119,,,,,
2023-12-12,2024,CLE,Boston Celtics,0,113,120,,,,,
2023-12-12,2024,DEN,Chicago Bulls,0,114,106,,,,,
2023-12-13,2024,PHI,Detroit Pistons,0,129,111,,,,,
2023-12-13,2024,HOU,Memphis Grizzlies,1,117,104,,,,,
2023-12-13,2024,MEM,Houston Rockets,0,104,117,,,,,
2023-12-13,2024,NOP,Washington Wizards,0,142,122,,,,,
2023-12-13,2024,CHO,Miami Heat,0,104,115,,,,,
2023-12-13,2024,LAL,San Antonio Spurs,0,122,119,,,,,
2023-12-13,2024,WAS,New Orleans Pelicans,1,122,142,,,,,
2023-12-13,2024,SAS,Los Angeles Lakers,1,119,122,,,,,
2023-12-13,2024,MIL,Indiana Pacers,1,140,126,,,,,
2023-12-13,2024,UTA,New York Knicks,1,117,113,,,,,
2023-12-13,2024,ATL,Toronto Raptors,0,128,135,,,,,
2023-12-13,2024,IND,Milwaukee Bucks,0,126,140,,,,,
2023-12-13,2024,MIA,Charlotte Hornets,1,115,104,,,,,
2023-12-13,2024,NYK,Utah Jazz,0,113,117,,,,,
2023-12-13,2024,DET,Philadelphia 76ers,1,111,129,,,,,
2023-12-13,2024,TOR,Atlanta Hawks,1,135,128,,,,,
2023-12-13,2024,BRK,Phoenix Suns,0,116,112,,,,,
2023-12-13,2024,PHO,Brooklyn Nets,1,112,116,,,,,
2023-12-14,2024,DAL,Minnesota Timberwolves,1,101,119,,,,,
2023-12-14,2024,CLE,Boston Celtics,0,107,116,,,,,
2023-12-14,2024,GSW,Los Angeles Clippers,0,113,121,,,,,
2023-12-14,2024,LAC,Golden State Warriors,1,121,113,,,,,
2023-12-14,2024,MIN,Dallas Mavericks,0,119,101,,,,,
2023-12-14,2024,POR,Utah Jazz,1,114,122,,,,,
2023-12-14,2024,BOS,Cleveland Cavaliers,1,116,107,,,,,
2023-12-14,2024,OKC,Sacramento Kings,0,123,128,,,,,
2023-12-14,2024,UTA,Portland Trail Blazers,0,122,114,,,,,
2023-12-14,2024,SAC,Oklahoma City Thunder,1,128,123,,,,,
2023-12-14,2024,BRK,Denver Nuggets,0,101,124,,,,,
2023-12-14,2024,DEN,Brooklyn Nets,1,124,101,,,,,
2023-12-14,2024,MIA,Chicago Bulls,1,116,124,,,,,
2023-12-14,2024,CHI,Miami Heat,0,124,116,,,,,
2023-12-15,2024,PHO,New York Knicks,1,122,139,,,,,
2023-12-15,2024,WAS,Indiana Pacers,1,137,123,,,,,
2023-12-15,2024,HOU,Memphis Grizzlies,0,103,96,,,,,
2023-12-15,2024,BOS,Orlando Magic,1,128,111,,,,,
2023-12-15,2024,PHI,Detroit Pistons,1,124,92,,,,,
2023-12-15,2024,CHO,New Orleans Pelicans,1,107,112,,,,,
2023-12-15,2024,LAL,San Antonio Spurs,0,115,129,,,,,
2023-12-15,2024,MEM,Houston Rockets,1,96,103,,,,,
2023-12-15,2024,NYK,Phoenix Suns,0,139,122,,,,,
2023-12-15,2024,ORL,Boston Celtics,0,111,128,,,,,
2023-12-15,2024,NOP,Charlotte Hornets,0,112,107,,,,,
2023-12-15,2024,DET,Philadelphia 76ers,0,92,124,,,,,
2023-12-15,2024,ATL,Toronto Raptors,0,125,104,,,,,
2023-12-15,2024,IND,Washington Wizards,0,123,137,,,,,
2023-12-15,2024,TOR,Atlanta Hawks,1,104,125,,,,,
2023-12-15,2024,SAS,Los Angeles Lakers,1,129,115,,,,,
2023-12-16,2024,GSW,Brooklyn Nets,1,124,120,,,,,
2023-12-16,2024,LAC,New York Knicks,1,144,122,,,,,
2023-12-16,2024,IND,Minnesota Timberwolves,0,109,127,,,,,
2023-12-16,2024,CLE,Atlanta Hawks,1,127,119,,,,,
2023-12-16,2024,CHO,Philadelphia 76ers,1,82,135,,,,,
2023-12-16,2024,CHI,Miami Heat,0,116,118,,,,,
2023-12-16,2024,ATL,Cleveland Cavaliers,0,119,127,,,,,
2023-12-16,2024,UTA,Sacramento Kings,0,104,125,,,,,
2023-12-16,2024,MIN,Indiana Pacers,1,127,109,,,,,
2023-12-16,2024,POR,Dallas Mavericks,1,120,131,,,,,
2023-12-16,2024,MIL,Detroit Pistons,1,146,114,,,,,
2023-12-16,2024,DEN,Oklahoma City Thunder,1,117,118,,,,,
2023-12-16,2024,NYK,Los Angeles Clippers,0,122,144,,,,,
2023-12-16,2024,DAL,Portland Trail Blazers,0,131,120,,,,,
2023-12-16,2024,MIA,Chicago Bulls,1,118,116,,,,,
2023-12-16,2024,SAC,Utah Jazz,1,125,104,,,,,
2023-12-16,2024,BRK,Golden State Warriors,0,120,124,,,,,
2023-12-16,2024,PHI,Charlotte Hornets,0,135,82,,,,,
2023-12-16,2024,OKC,Denver Nuggets,0,118,117,,,,,
2023-12-16,2024,DET,Milwaukee Bucks,0,114,146,,,,,
2023-12-17,2024,MIL,Houston Rockets,1,128,119,,,,,
2023-12-17,2024,GSW,Portland Trail Blazers,0,118,114,,,,,
2023-12-17,2024,BOS,Orlando Magic,1,114,97,,,,,
2023-12-17,2024,SAS,New Orleans Pelicans,1,110,146,,,,,
2023-12-17,2024,WAS,Phoenix Suns,0,108,112,,,,,
2023-12-17,2024,HOU,Milwaukee Bucks,0,119,128,,,,,
2023-12-17,2024,NOP,San Antonio Spurs,0,146,110,,,,,
2023-12-17,2024,PHO,Washington Wizards,1,112,108,,,,,
2023-12-17,2024,POR,Golden State Warriors,1,114,118,,,,,
2023-12-17,2024,ORL,Boston Celtics,0,97,114,,,,,
2023-12-18,2024,LAL,New York Knicks,1,109,114,,,,,
2023-12-18,2024,PHI,Chicago Bulls,1,104,108,,,,,
2023-12-18,2024,CLE,Houston Rockets,1,135,130,,,,,
2023-12-18,2024,OKC,Memphis Grizzlies,1,116,97,,,,,
2023-12-18,2024,NYK,Los Angeles Lakers,0,114,109,,,,,
2023-12-18,2024,IND,Los Angeles Clippers,1,127,151,,,,,
2023-12-18,2024,LAC,Indiana Pacers,0,151,127,,,,,
2023-12-18,2024,DAL,Denver Nuggets,0,104,130,,,,,
2023-12-18,2024,ATL,Detroit Pistons,1,130,124,,,,,
2023-12-18,2024,UTA,Brooklyn Nets,1,125,108,,,,,
2023-12-18,2024,BRK,Utah Jazz,0,108,125,,,,,
2023-12-18,2024,HOU,Cleveland Cavaliers,0,130,135,,,,,
2023-12-18,2024,DET,Atlanta Hawks,0,124,130,,,,,
2023-12-18,2024,MEM,Oklahoma City Thunder,0,97,116,,,,,
2023-12-18,2024,MIA,Minnesota Timberwolves,1,108,112,,,,,
2023-12-18,2024,TOR,Charlotte Hornets,1,114,99,,,,,
2023-12-18,2024,WAS,Sacramento Kings,0,131,143,,,,,
2023-12-18,2024,SAC,Washington Wizards,1,143,131,,,,,
2023-12-18,2024,CHI,Philadelphia 76ers,0,108,104,,,,,
2023-12-18,2024,CHO,Toronto Raptors,0,99,114,,,,,
2023-12-18,2024,DEN,Dallas Mavericks,1,130,104,,,,,
2023-12-18,2024,MIN,Miami Heat,0,112,108,,,,,
2023-12-19,2024,GSW,Boston Celtics,1,132,126,,,,,
2023-12-19,2024,BOS,Golden State Warriors,0,126,132,,,,,
2023-12-19,2024,PHO,Portland Trail Blazers,0,104,109,,,,,
2023-12-19,2024,MEM,New Orleans Pelicans,0,115,113,,,,,
2023-12-19,2024,POR,Phoenix Suns,1,109,104,,,,,
2023-12-19,2024,NOP,Memphis Grizzlies,1,113,115,,,,,
2023-12-19,2024,SAS,Milwaukee Bucks,0,119,132,,,,,
2023-12-19,2024,MIL,San Antonio Spurs,1,132,119,,,,,
2023-12-20,2024,SAC,Boston Celtics,1,119,144,,,,,
2023-12-20,2024,IND,Charlotte Hornets,1,144,113,,,,,
2023-12-20,2024,PHI,Minnesota Timberwolves,1,127,113,,,,,
2023-12-20,2024,CHI,Los Angeles Lakers,1,124,108,,,,,
2023-12-20,2024,BOS,Sacramento Kings,0,144,119,,,,,
2023-12-20,2024,BRK,New York Knicks,1,102,121,,,,,
2023-12-20,2024,TOR,Denver Nuggets,1,104,113,,,,,
2023-12-20,2024,LAL,Chicago Bulls,0,108,124,,,,,
2023-12-20,2024,MIN,Philadelphia 76ers,0,113,127,,,,,
2023-12-20,2024,LAC,Dallas Mavericks,0,120,111,,,,,
2023-12-20,2024,MIA,Orlando Magic,0,115,106,,,,,
2023-12-20,2024,DEN,Toronto Raptors,0,113,104,,,,,
2023-12-20,2024,CHO,Indiana Pacers,0,113,144,,,,,
2023-12-20,2024,UTA,Cleveland Cavaliers,0,116,124,,,,,
2023-12-20,2024,DAL,Los Angeles Clippers,1,111,120,,,,,
2023-12-20,2024,ATL,Houston Rockets,0,134,127,,,,,
2023-12-20,2024,NYK,Brooklyn Nets,0,121,102,,,,,
2023-12-20,2024,CLE,Utah Jazz,1,124,116,,,,,
2023-12-20,2024,HOU,Atlanta Hawks,1,127,134,,,,,
2023-12-20,2024,ORL,Miami Heat,1,106,115,,,,,
2023-12-21,2024,NOP,Cleveland Cavaliers,0,123,104,,,,,
